"source","rank.set.level","no.estimates","mean.percent.error","abs.mean.percent.error","mean.abs.per.error","max.abs.per.error","root.mean.sqrd.error","no.abs.error.over.5","percent.abs.error.over.5","mean.abs.scaled.error","r.correlation","real.CV","fit.CV","mean.CV","rel.abs.MPE","rel.MAPE","rel.RMSE","rel.MASE","rel.cor","rel.over.5","rel.sum","rel.sumMASE","rel.sumRed","rel.sum.5","sys.meth.set","rank.filter","rank.method","rank.set","special.level"
"All_ROM_Gen_Model",1,17,0.0672027675213732,0.0672027675213732,0.181233758205124,0.532515186277735,1420.95106603211,2,0.117647058823529,1.04778571275651,0.979941063222447,0.4,3.5,3.5,0.232276557861603,0.30068869957927,0.21509512642211,0.166648445328636,0.521605757684874,0.666666666666667,0.317416535386965,0.287262917375299,0.249353461287661,0.387266561642905,"06_Early_Stu_DeadAlive_Model - Gluske Creek - Ground","Gluske Creek","Ground","06_Specialized_System",6
"All_ROM_Size_Model",3,17,0.0453092035963123,0.0453092035963123,0.17364304555181,0.500437654110771,1301.61727192887,1,0.0588235294117647,0.974707476022801,0.979555727945,0.4,3.1,3.1,0.140521515382047,0.257748435289242,0.149870501654132,0.122045004919412,0.547788438391186,0.333333333333333,0.273982222679152,0.243594779127204,0.182713484108474,0.285852444809988,"06_Early_Stu_DeadAlive_Model - Gluske Creek - Ground","Gluske Creek","Ground","06_Specialized_System",6
"All_ROM_WC_Model",4,17,0.0296127585645128,0.0296127585645128,0.169591398357051,0.475329144702266,1222.27865738869,0,0,0.933295555658835,0.979514747913873,0.4,2.9,2.9,0.0747383479817768,0.234828479113988,0.106506160464099,0.0967691607728629,0.550572940961112,0,0.241661482130244,0.212683017858768,0.138690995853288,0.193329185704195,"06_Early_Stu_DeadAlive_Model - Gluske Creek - Ground","Gluske Creek","Ground","06_Specialized_System",6
"Early_Stu_DeadAlive_Model",6,17,0.0843681434011076,0.0843681434011076,0.128079881433692,0.312513013537184,1027.41691201627,0,0,0.774749049501462,0.987617630095413,2.8,34.6,34.6,0.30421595513898,0,0,0,0,0,0.0760539887847449,0.0608431910277959,0.10140531837966,0.0608431910277959,"06_Early_Stu_DeadAlive_Model - Gluske Creek - Ground","Gluske Creek","Ground","06_Specialized_System",6
"Individual_Data_Model",5,17,0.0236555483862776,0.0236555483862776,0.174491138264184,0.57834207398683,1243.02681595208,1,0.0588235294117647,1.08538780468446,0.972900448086077,0.8,5.8,5.8,0.0497719206410943,0.262546051386048,0.117846542851946,0.189598953462576,1,0.333333333333333,0.357541128719772,0.323952693668333,0.143388171626363,0.352699569642484,"06_Early_Stu_DeadAlive_Model - Gluske Creek - Ground","Gluske Creek","Ground","06_Specialized_System",6
"Individual_Inverse_Data_Model",5,17,0.0117795283139024,0.0117795283139024,0.175596090919352,0.561844006211057,1217.53536601415,1,0.0588235294117647,1.05967892331919,0.97309702795795,2.5,19.3,19.3,0,0.268796710738852,0.103913605669417,0.173907488955262,0.98664283204844,0.333333333333333,0.339838287114177,0.306652127482394,0.12423677213609,0.338537296358008,"06_Early_Stu_DeadAlive_Model - Gluske Creek - Ground","Gluske Creek","Ground","06_Specialized_System",6
"Inverse_SM_Both_Data_Model",2,17,0.101803739301888,0.101803739301888,0.21098816757235,0.610015073609645,1745.16427695071,2,0.117647058823529,1.36331030232048,0.980038691023985,4.7,37.6,37.6,0.3772878336147,0.469007836447737,0.392301299961617,0.359229477073358,0.514972164278447,0.666666666666667,0.438392283575625,0.422559722275172,0.412865656674684,0.484047160193833,"06_Early_Stu_DeadAlive_Model - Gluske Creek - Ground","Gluske Creek","Ground","06_Specialized_System",6
"Inverse_SM_Ground_Data_Model",2,17,0.0646951678006312,0.0646951678006312,0.175119108706762,0.56097493837941,1230.49763893356,1,0.0588235294117647,0.942436672818727,0.97967104706018,3.4,27.3,27.3,0.221767308673762,0.266098447320686,0.110998433514391,0.102348458970775,0.539952759311666,0.333333333333333,0.284704237205126,0.248233081558256,0.199621396502946,0.294430056430768,"06_Early_Stu_DeadAlive_Model - Gluske Creek - Ground","Gluske Creek","Ground","06_Specialized_System",6
"MoR_Clarity_Model",4,17,0.0749752738523381,0.0749752738523381,0.166500787465477,0.597519260193186,1108.55560437964,1,0.0588235294117647,0.895005144842968,0.979207236977231,21,Inf,21,0.264850818087641,0.217345055018901,0.0443482150495163,0.0733985359000464,0.571467629662197,0.333333333333333,0.274502929454564,0.23428205074366,0.175514696052019,0.286269010230318,"06_Early_Stu_DeadAlive_Model - Gluske Creek - Ground","Gluske Creek","Ground","06_Specialized_System",6
"MoR_ESTU_Single_Model",5,17,0.0333987204244834,0.0333987204244834,0.164157695056392,0.555495839455725,1094.05193845124,1,0.0588235294117647,0.922840626803255,0.977457808118777,16.9,Inf,16.9,0.0906051612825544,0.204090303864786,0.0364209034690139,0.0903879751143769,0.690337455240475,0.333333333333333,0.255363455964207,0.222368359794241,0.110372122872118,0.270957431438033,"06_Early_Stu_DeadAlive_Model - Gluske Creek - Ground","Gluske Creek","Ground","06_Specialized_System",6
"SM_Data_Model",2,17,0.0661027843805038,0.0661027843805038,0.179995532522704,0.597856821207099,1203.09414446721,1,0.0588235294117647,0.930332532546748,0.97739420984587,1,7.3,7.3,0.22766657292892,0.293684121684915,0.096020424499166,0.0949606739959759,0.694658817364451,0.333333333333333,0.328007484119363,0.281398122094686,0.205790373037667,0.329072653962157,"06_Early_Stu_DeadAlive_Model - Gluske Creek - Ground","Gluske Creek","Ground","06_Specialized_System",6
"All_Clarity_Model",1,18,0.0597388803518359,0.0597388803518359,0.280046997898547,0.746848857189932,39681.1762235797,4,0.222222222222222,1.05758630751744,0.64682257423171,0.7,7.5,7.5,0.0806044211462524,0.0451271049558713,0.203737147659032,0.102276058776929,0.77715417155144,0.333333333333333,0.276655711328149,0.241779780817905,0.109822891253718,0.287991235729186,"06_All_Systems_Discharge_Model - Stellako River - Ground","Stellako River","Ground","06_Specialized_System",6
"All_Minimal_Model",1,18,0.180102037500457,0.180102037500457,0.326415764164361,1.07274080675072,36516.6664368561,4,0.222222222222222,1.02817116851005,0.677411796222156,0.5,5.4,5.4,0.373743820842435,0.243941452379598,0.0922255410071669,0.067041500482508,0.492060089178914,0.333333333333333,0.300492725852028,0.253802480778124,0.2366369380764,0.307060847348289,"06_All_Systems_Discharge_Model - Stellako River - Ground","Stellako River","Ground","06_Specialized_System",6
"All_ROM_Agg_Model",2,18,0.102285439635095,0.102285439635095,0.288834826644605,0.893466208931242,41183.0547438775,4,0.222222222222222,1.0946104571135,0.66559518101529,0.3,3.1,3.1,0.184224774275013,0.0828064865336199,0.256660632837358,0.146624975738219,0.602191921567553,0.333333333333333,0.281470953803386,0.254501758190353,0.174563964548664,0.291843429709375,"06_All_Systems_Discharge_Model - Stellako River - Ground","Stellako River","Ground","06_Specialized_System",6
"All_ROM_GenB_Model",1,18,0.437243080244492,0.437243080244492,0.502748622090175,1.49773083976305,62277.7620382209,8,0.444444444444444,1.8070401335221,0.667421712091766,0.5,5.6,5.6,1,1,1,1,0.585168500660171,1,0.896292125165043,0.917033700132034,1,0.917033700132034,"06_All_Systems_Discharge_Model - Stellako River - Ground","Stellako River","Ground","06_Specialized_System",6
"All_ROM_Gen_Model",1,18,0.15197968764538,0.15197968764538,0.307826959250823,0.982374199542917,42983.7089259986,5,0.277777777777778,1.14014740462481,0.666072235365783,0.3,3.5,3.5,0.305253022247112,0.164238639130569,0.320112432454206,0.201170841771157,0.597745735510976,0.5,0.346837457335716,0.317704134222804,0.263201364610629,0.377469965868573,"06_All_Systems_Discharge_Model - Stellako River - Ground","Stellako River","Ground","06_Specialized_System",6
"All_ROM_Size_Model",3,18,0.0802996092087324,0.0802996092087324,0.28750408902574,0.876663489299633,41435.4894640261,3,0.166666666666667,1.10297638230724,0.653634859330899,0.3,3.1,3.1,0.130679210286126,0.0771007118798334,0.265555976228801,0.156645995147701,0.713663110228599,0.166666666666667,0.29674975215584,0.268729000754212,0.157778632798253,0.270733135058005,"06_All_Systems_Discharge_Model - Stellako River - Ground","Stellako River","Ground","06_Specialized_System",6
"All_ROM_WC_Model",4,18,0.0539372298810853,0.0539372298810853,0.282910440528694,0.830775778299027,40962.0411789311,2,0.111111111111111,1.0957364321596,0.652379743671786,0.3,3,3,0.0664747457826947,0.0574046254452961,0.248872514177582,0.147973710938487,0.725360892121124,0,0.274528194381674,0.249217297693037,0.124250628468524,0.219622555505339,"06_All_Systems_Discharge_Model - Stellako River - Ground","Stellako River","Ground","06_Specialized_System",6
"All_Systems_Discharge_Model",6,18,0.131380834635264,0.131380834635264,0.304301101859948,1.04732392017994,36479.0654047673,4,0.222222222222222,0.972202393778198,0.674099889703189,0.6,6.9,6.9,0.255085383337814,0.149120897324427,0.0909005485809836,0,0.522927332230191,0.333333333333333,0.254508540368354,0.203606832294683,0.165035609747742,0.27027349896135,"06_All_Systems_Discharge_Model - Stellako River - Ground","Stellako River","Ground","06_Specialized_System",6
"Individual_Data_Model",5,18,0.1087336775528,0.1087336775528,0.304412324483835,0.818834109477033,40634.2871486172,4,0.222222222222222,1.09780628420745,0.630667677788009,0.9,10,10,0.199929186132207,0.149597784142164,0.237323054397031,0.150453057462138,0.927719144366976,0.333333333333333,0.378642292259594,0.333004445300103,0.195616674890467,0.369580500474342,"06_All_Systems_Discharge_Model - Stellako River - Ground","Stellako River","Ground","06_Specialized_System",6
"Individual_Inverse_Data_Model",5,18,0.0828353446398568,0.0828353446398568,0.348945326560318,1.20125628461838,51119.0150161878,4,0.222222222222222,1.36117228905658,0.622912290092067,3.6,42.5,42.5,0.136854887126758,0.340540965504808,0.60678591866926,0.465922749728227,1,0.333333333333333,0.521045442825206,0.51002090420581,0.361393923766942,0.483503020926832,"06_All_Systems_Discharge_Model - Stellako River - Ground","Stellako River","Ground","06_Specialized_System",6
"Inverse_SM_Both_Data_Model",2,18,0.247046694376557,0.247046694376557,0.364513779689125,1.17452339315709,48720.4934214626,5,0.277777777777778,1.34025755970602,0.66209480736578,3.1,37.4,37.4,0.536784713042492,0.407293482305812,0.52226635177169,0.440870301384223,0.634815693884471,0.5,0.525290060251116,0.508406108477738,0.488781515706665,0.520232048200893,"06_All_Systems_Discharge_Model - Stellako River - Ground","Stellako River","Ground","06_Specialized_System",6
"Inverse_SM_Ground_Data_Model",2,18,0.0489204737900934,0.0489204737900934,0.275938557992321,0.793091972751275,40241.4592618709,2,0.111111111111111,1.07257187162499,0.656274241985109,2.4,27.2,27.2,0.0542566476223111,0.0275114368097021,0.223480509503501,0.120226330301724,0.689063845295775,0,0.248578109807822,0.222907753906603,0.101749531311838,0.198862487846258,"06_All_Systems_Discharge_Model - Stellako River - Ground","Stellako River","Ground","06_Specialized_System",6
"MoR_Clarity_Model",4,18,0.102330566702074,0.102330566702074,0.290371020970421,0.830795480447036,40474.2606118249,4,0.222222222222222,1.08327683416053,0.654338213256145,34.6,Inf,34.6,0.184334679345947,0.089393193427053,0.231684008406555,0.13304913649017,0.707107793393028,0.333333333333333,0.303129918643146,0.269113762212551,0.168470627059852,0.309170601581183,"06_All_Systems_Discharge_Model - Stellako River - Ground","Stellako River","Ground","06_Specialized_System",6
"SM_Data_Model",2,18,0.0266426721336461,0.0266426721336461,0.269522163000732,0.731061458565882,39796.3533569922,2,0.111111111111111,1.05482518695284,0.655520667360128,0.4,4.5,4.5,0,0,0.207795781716752,0.0989686848608276,0.696087223212196,0,0.225970751232237,0.200570337957955,0.0692652605722506,0.180776600985789,"06_All_Systems_Discharge_Model - Stellako River - Ground","Stellako River","Ground","06_Specialized_System",6
"Stellako_Discharge_Model",6,18,0.103969048962876,0.103969048962876,0.285791283525278,0.723721747893523,33899.4623998433,2,0.111111111111111,0.995699058997899,0.730207473969212,0.9,10.2,10.2,0.188325133881394,0.0697567531062483,0,0.0281451881019521,0,0,0.0645204717469105,0.0572454150179188,0.0860272956625474,0.0516163773975284,"06_All_Systems_Discharge_Model - Stellako River - Ground","Stellako River","Ground","06_Specialized_System",6
"All_Clarity_Model",1,7,0.176528151144757,0.176528151144757,0.376531882571647,1.23809512712725,91383.2557494753,1,0.142857142857143,0.645437656487603,0.939775846056323,1.2,15.6,15.6,0.483641557195113,0.506623798448314,0.202508757546639,0.278763101740978,0.328308368388278,0,0.380270620394586,0.359969116663864,0.397591371063355,0.304216496315669,"06_All_Systems_Discharge_Model - Adams River (Lower) - Ground","Adams River (Lower)","Ground","06_Specialized_System",6
"All_Minimal_Model",1,7,0.273901220449726,0.273901220449726,0.400524359342247,1.70056974960488,79532.0301385964,1,0.142857142857143,0.564696896201041,0.941856363562898,1.3,16.2,16.2,0.976487183998664,0.649577747758307,0,0,0.228816281245503,0,0.463720303250618,0.370976242600495,0.54202164391899,0.370976242600495,"06_All_Systems_Discharge_Model - Adams River (Lower) - Ground","Adams River (Lower)","Ground","06_Specialized_System",6
"All_ROM_GenB_Model",1,7,-0.0809735589838042,0.0809735589838042,0.291503383713276,0.68502421956404,137383.612468896,1,0.142857142857143,0.796466745385723,0.93957524587993,0.5,5.6,5.6,0,0,0.988543501278205,0.800201556431391,0.337901236589325,0,0.331611184466883,0.425329258859784,0.329514500426068,0.265288947573506,"06_All_Systems_Discharge_Model - Adams River (Lower) - Ground","Adams River (Lower)","Ground","06_Specialized_System",6
"All_ROM_Gen_Model",1,7,-0.278546721875603,0.278546721875603,0.312707452263717,0.745019021905833,104644.646303648,2,0.285714285714286,0.686865650583998,0.940484688532398,0.3,3.4,3.4,1,0.126339826009112,0.429113820401992,0.421796138490077,0.294410928363258,1,0.46246614369359,0.454332142652888,0.518484548803701,0.569972914954872,"06_All_Systems_Discharge_Model - Adams River (Lower) - Ground","Adams River (Lower)","Ground","06_Specialized_System",6
"All_Systems_Discharge_Model",6,7,0.172761568841324,0.172761568841324,0.350838455369802,1.17802819938161,81049.8937946586,1,0.142857142857143,0.578492311783645,0.942977138288137,1.1,14.6,14.6,0.464577316645924,0.353535106316564,0.0259366156047348,0.04762963370624,0.175219896558234,0,0.254817233781364,0.213379713766339,0.281349679522408,0.203853787025091,"06_All_Systems_Discharge_Model - Adams River (Lower) - Ground","Adams River (Lower)","Ground","06_Specialized_System",6
"Individual_Data_Model",5,7,0.197625366544449,0.197625366544449,0.459336989475177,1.84640657226573,80612.7227976369,2,0.285714285714286,0.605177709033712,0.925729842613033,1.4,17.1,17.1,0.590423344209605,1,0.0184664215210923,0.139762827426699,1,1,0.652222441432674,0.549730518631479,0.536296588576899,0.721777953146139,"06_All_Systems_Discharge_Model - Adams River (Lower) - Ground","Adams River (Lower)","Ground","06_Specialized_System",6
"Inverse_LXL_Both_Data_Model",2,7,0.132090571108155,0.132090571108155,0.340343711473363,0.556003157284515,138054.070145432,1,0.142857142857143,0.854336234342661,0.946641229300384,4.7,65.1,65.1,0.258724471361251,0.291004459675228,1,1,0,0,0.38743223275912,0.509945786207296,0.516576310345493,0.309945786207296,"06_All_Systems_Discharge_Model - Adams River (Lower) - Ground","Adams River (Lower)","Ground","06_Specialized_System",6
"All_Clarity_Model",1,11,0.258737702592788,0.258737702592788,0.368889941892595,1.2246256987058,25152.9203476439,2,0.181818181818182,1.0897406274761,0.873067103602629,0.6,6.9,6.9,0.372002619303366,0.187818910641312,0.0375135032892177,0.0467378537935872,0.122888253242023,0,0.18005582161898,0.153392228053901,0.199111677744632,0.144044657295184,"06_All_Systems_Discharge_Model - Stellako River - Aerial","Stellako River","Aerial","06_Specialized_System",6
"All_Minimal_Model",1,11,0.159822489544072,0.159822489544072,0.329681755034611,1.10187541918197,23176.9544365615,2,0.181818181818182,1.0102877569672,0.880626735435106,0.5,5.3,5.3,0.229018589176289,0.0936543763017863,0,0.00381044403243182,0.00788827610389083,0,0.0826403103954916,0.0668743371228796,0.107557655159359,0.0661122483163933,"06_All_Systems_Discharge_Model - Stellako River - Aerial","Stellako River","Aerial","06_Specialized_System",6
"All_ROM_Agg_Model",2,11,0.369339677039499,0.369339677039499,0.454418709443194,1.13508465504414,45315.0046724279,5,0.454545454545455,1.70223943250955,0.871022369791079,0.4,4.3,4.3,0.531880109923683,0.393229494869734,0.420288536195011,0.37766343286307,0.153993516936428,0.6,0.374847914481214,0.375411018157585,0.448466046996143,0.419878331584971,"06_All_Systems_Discharge_Model - Stellako River - Aerial","Stellako River","Aerial","06_Specialized_System",6
"All_ROM_GenB_Model",1,11,0.297173610708393,0.297173610708393,0.401478307151521,1.01246405628795,38850.8248761625,3,0.272727272727273,1.48184209631782,0.875682829848704,0.5,5.6,5.6,0.427562536474617,0.266084917957798,0.297566768228645,0.258585459967047,0.0830968367862688,0.2,0.268577764861832,0.266579303882875,0.33040474088702,0.254862211889466,"06_All_Systems_Discharge_Model - Stellako River - Aerial","Stellako River","Aerial","06_Specialized_System",6
"All_ROM_Gen_Model",1,11,0.693181288008834,0.693181288008834,0.707065542053025,1.60168129849775,75850.4116673684,7,0.636363636363636,2.8541008412644,0.8728499268586,0.6,6.5,6.5,1,1,1,1,0.126192027969644,1,0.781548006992411,0.825238405593929,1,0.825238405593929,"06_All_Systems_Discharge_Model - Stellako River - Aerial","Stellako River","Aerial","06_Specialized_System",6
"All_ROM_Size_Model",3,11,0.356524365668762,0.356524365668762,0.445940131042712,1.11663425564604,44213.5553617865,4,0.363636363636364,1.66577849131956,0.87089552102356,0.4,4.4,4.4,0.513355306603299,0.372866875454703,0.399377637830869,0.357964034304968,0.155923188339482,0.4,0.360380752057088,0.359897408506664,0.42853327329629,0.368304601645671,"06_All_Systems_Discharge_Model - Stellako River - Aerial","Stellako River","Aerial","06_Specialized_System",6
"All_ROM_WC_Model",4,11,0.142265824514396,0.142265824514396,0.328559555850322,0.806408698172208,28872.8721049833,2,0.181818181818182,1.2258189331762,0.868446892432608,0.3,3.4,3.4,0.203640058976917,0.0909592411248502,0.108136392936259,0.120259290476458,0.19317265209901,0,0.148977086284259,0.143233527122699,0.134245231012675,0.119181669027407,"06_All_Systems_Discharge_Model - Stellako River - Aerial","Stellako River","Aerial","06_Specialized_System",6
"All_Systems_Discharge_Model",6,11,0.122273259106494,0.122273259106494,0.328308255880531,1.06886912859855,24605.5849854354,2,0.181818181818182,1.06732568569349,0.881145278695916,0.6,6.9,6.9,0.174740383320423,0.0903557053194178,0.0271223994774797,0.034627336143167,0,0,0.07305462202933,0.0653691648520974,0.0974061627057733,0.058443697623464,"06_All_Systems_Discharge_Model - Stellako River - Aerial","Stellako River","Aerial","06_Specialized_System",6
"Individual_Data_Model",5,11,0.0752021611032487,0.0752021611032487,0.343178440644941,0.997082704552297,26231.2323986307,2,0.181818181818182,1.14860951198578,0.849246930350236,1,11.3,11.3,0.106698116741106,0.126068757518316,0.0579851432323083,0.078543988818584,0.485249733292334,0,0.194000437696016,0.17090914792053,0.0969173391639102,0.155200350156813,"06_All_Systems_Discharge_Model - Stellako River - Aerial","Stellako River","Aerial","06_Specialized_System",6
"Individual_Inverse_Data_Model",5,11,-0.0013892538858245,0.0013892538858245,0.290685987553106,0.677031034946242,27184.5163949327,2,0.181818181818182,1.11198642794994,0.85033407297059,3.8,43.7,43.7,0,0,0.0760831388152599,0.0587569864729895,0.468711708788351,0,0.136198711900903,0.12071036681532,0.0253610462717533,0.108958969520722,"06_All_Systems_Discharge_Model - Stellako River - Aerial","Stellako River","Aerial","06_Specialized_System",6
"Inverse_SM_Aerial_Data_Model",2,11,0.320570678964922,0.320570678964922,0.415235729729099,1.1448394803142,36416.4368948416,3,0.272727272727273,1.44593314285706,0.871230150551307,3.6,42.6,42.6,0.461383492921722,0.299125499391007,0.251350170547317,0.239184293597209,0.150832677466279,0.2,0.290672960081581,0.280375226784707,0.337286387620015,0.272538368065265,"06_All_Systems_Discharge_Model - Stellako River - Aerial","Stellako River","Aerial","06_Specialized_System",6
"Inverse_SM_Both_Data_Model",2,11,0.12547971777618,0.12547971777618,0.313535720570101,0.751706412305971,27859.8039753802,2,0.181818181818182,1.18182533138501,0.873856055257329,3.2,37.3,37.3,0.179375387066527,0.0548771734107797,0.0889034019221316,0.0964900879433922,0.110886422430128,0,0.108510596207392,0.106106494554592,0.107718654133146,0.0868084769659133,"06_All_Systems_Discharge_Model - Stellako River - Aerial","Stellako River","Aerial","06_Specialized_System",6
"MoR_Clarity_Model",4,11,0.185786168238942,0.185786168238942,0.344954480562554,0.939962981982607,27574.2737769288,3,0.272727272727273,1.20045558188109,0.872094517721494,29.7,Inf,29.7,0.266549635233771,0.130334192500459,0.083482641382337,0.106555783391219,0.137683597324117,0.2,0.154512516610171,0.144921169966381,0.160122156372189,0.163610013288137,"06_All_Systems_Discharge_Model - Stellako River - Aerial","Stellako River","Aerial","06_Specialized_System",6
"SM_Data_Model",2,11,0.204657340489317,0.204657340489317,0.343908393200962,1.15863874613375,23759.192839475,2,0.181818181818182,1.00323513678875,0.87054838243764,0.6,6.3,6.3,0.29382831339071,0.127821851655943,0.0110537343383821,0,0.161203991734309,0,0.148476972779836,0.118781578223869,0.144234633128345,0.118781578223869,"06_All_Systems_Discharge_Model - Stellako River - Aerial","Stellako River","Aerial","06_Specialized_System",6
"Stellako_Discharge_Model",6,11,-0.0296629992009898,0.0296629992009898,0.296968050638647,0.671213136409007,28647.1056750483,2,0.181818181818182,1.19937390336784,0.815409336649631,1.6,17.6,17.6,0.0408702961591748,0.0150873476318657,0.103850241204358,0.10597136578024,1,0,0.28995197124885,0.253155850155128,0.0532692949984662,0.23196157699908,"06_All_Systems_Discharge_Model - Stellako River - Aerial","Stellako River","Aerial","06_Specialized_System",6
"All_Clarity_Model",1,8,0.418900556399261,0.418900556399261,0.627271049941615,1.20899513771325,57053.980004175,4,0.5,1.72668627876074,0.943052635057636,0.9,10.6,10.6,0.458996084515967,0.287208126977389,0.0365730835372942,0.0679827199640364,0.693033378195825,0,0.368952668306619,0.308758678638102,0.260925765010217,0.295162134645295,"06_All_Systems_Discharge_Model - Tachie River - Aerial","Tachie River","Aerial","06_Specialized_System",6
"All_Minimal_Model",1,8,0.418603510930041,0.418603510930041,0.63174267449887,1.19544705342383,63454.6918785353,4,0.5,1.85030980446448,0.945427736188087,0.9,11.2,11.2,0.458632199137944,0.293906760542323,0.0561821655085409,0.0920848976643047,0.602695199436272,0,0.35285408115627,0.300700244457877,0.269573708396269,0.282283264925016,"06_All_Systems_Discharge_Model - Tachie River - Aerial","Tachie River","Aerial","06_Specialized_System",6
"All_ROM_Agg_Model",2,8,0.860530727960769,0.860530727960769,1.10309012747783,2.66249455027393,371531.63445651,6,0.75,6.50713656037875,0.961121919306719,0.7,8.1,8.1,1,1,1,1,0.0057589671727721,0.666666666666667,0.751439741793193,0.801151793434554,1,0.734485126767888,"06_All_Systems_Discharge_Model - Tachie River - Aerial","Tachie River","Aerial","06_Specialized_System",6
"All_ROM_GenB_Model",1,8,0.0442146923062335,0.0442146923062335,0.435547334771042,0.865616862207598,124431.307899177,4,0.5,2.4203380466638,0.961222457969959,0.5,5.6,5.6,0,0,0.242988802855812,0.203220071244328,0.00193492801271021,0,0.0612309327171305,0.0896287604225699,0.0809962676186039,0.0489847461737044,"06_All_Systems_Discharge_Model - Tachie River - Aerial","Tachie River","Aerial","06_Specialized_System",6
"All_ROM_Gen_Model",1,8,0.37185406283567,0.37185406283567,0.670254266591573,1.55922994703631,218570.800176295,5,0.625,3.98520927777117,0.961273329592272,0.6,6.5,6.5,0.401363388956006,0.35159833105055,0.531392508104302,0.508314140318002,0,0.333333333333333,0.321088557027715,0.358533673685772,0.428118076036953,0.323537512288838,"06_All_Systems_Discharge_Model - Tachie River - Aerial","Tachie River","Aerial","06_Specialized_System",6
"All_ROM_Size_Model",3,8,0.763595778796786,0.763595778796786,1.0193415753128,2.45295717354713,342299.904267318,6,0.75,6.02640039578241,0.961037588521534,0.7,8.2,8.2,0.881253160626375,0.874542047221501,0.910446305865236,0.906273596388006,0.00896653145257988,0.666666666666667,0.668802011291423,0.71629632831074,0.888747171237704,0.668374942366472,"06_All_Systems_Discharge_Model - Tachie River - Aerial","Tachie River","Aerial","06_Specialized_System",6
"All_ROM_WC_Model",4,8,0.347205483013551,0.347205483013551,0.668877706838139,1.5664635847588,219260.896700666,5,0.625,3.99078651116726,0.960539277752774,0.6,6.5,6.5,0.371168490478537,0.349536201448563,0.533506672837865,0.509401501883069,0.0279200348335117,0.333333333333333,0.320532849899619,0.358306580296309,0.418070454921655,0.323092946586362,"06_All_Systems_Discharge_Model - Tachie River - Aerial","Tachie River","Aerial","06_Specialized_System",6
"All_Systems_Discharge_Model",6,8,0.232814385459896,0.232814385459896,0.500230177696557,0.948108195025034,45115.9519811196,4,0.5,1.37799315926762,0.939823188004386,1.2,14.1,14.1,0.23103759440722,0.0968969235114283,0,0,0.8158670383927,0,0.285950389077837,0.22876031126227,0.109311505972883,0.22876031126227,"06_All_Systems_Discharge_Model - Tachie River - Aerial","Tachie River","Aerial","06_Specialized_System",6
"Individual_Data_Model",5,8,0.351536811609421,0.351536811609421,0.583241715146996,1.1320002346528,45350.842783633,5,0.625,1.42660551426981,0.934982107397362,1.4,16.6,16.6,0.376474436223431,0.221250805176211,0.000719606364290163,0.00947767515949379,1,0.333333333333333,0.399611211940983,0.321584504584685,0.199481615921311,0.386355636219453,"06_All_Systems_Discharge_Model - Tachie River - Aerial","Tachie River","Aerial","06_Specialized_System",6
"Individual_Inverse_Data_Model",5,8,0.257471473092254,0.257471473092254,0.545959549003728,0.850421003181376,107814.444532804,5,0.625,2.38539678204664,0.955740407728597,4.7,59.2,59.2,0.261242915086223,0.165400953225755,0.192081740914551,0.19640777104434,0.210447495466608,0.333333333333333,0.207293276173284,0.205116175147495,0.206241869742176,0.232501287605294,"06_All_Systems_Discharge_Model - Tachie River - Aerial","Tachie River","Aerial","06_Specialized_System",6
"Inverse_LXL_Aerial_Data_Model",2,8,0.641105622760632,0.641105622760632,0.84937451318356,1.34136806573996,186785.13803216,7,0.875,3.8168921880314,0.958402821368734,5.5,72,72,0.731200790360319,0.619926067562661,0.434014643465303,0.475498311908268,0.109181239360308,1,0.473580685187148,0.473964210531372,0.595047167129428,0.578864548149718,"06_All_Systems_Discharge_Model - Tachie River - Aerial","Tachie River","Aerial","06_Specialized_System",6
"Inverse_LXL_Both_Data_Model",2,8,0.561440033017681,0.561440033017681,0.774142403546875,1.27579279225242,150848.227501729,7,0.875,3.26331847899906,0.957039849400975,4.9,62.8,62.8,0.633609188256026,0.507226012287359,0.323919104372629,0.367571185341205,0.161022570952099,1,0.406444218967028,0.398669612241864,0.488251434972005,0.525155375173623,"06_All_Systems_Discharge_Model - Tachie River - Aerial","Tachie River","Aerial","06_Specialized_System",6
"LXL_Data_Model",2,8,0.558172348001324,0.558172348001324,0.689578661207477,1.45400108397491,48909.8502744083,4,0.5,1.47775696942183,0.937120729214887,0.9,11.1,11.1,0.62960622264757,0.38054687910924,0.0116229044649984,0.0194503842751986,0.918656432109918,0,0.485108109582932,0.391976564521385,0.340592002073936,0.388086487666345,"06_All_Systems_Discharge_Model - Tachie River - Aerial","Tachie River","Aerial","06_Specialized_System",6
"All_Clarity_Model",1,7,0.273012791736113,0.273012791736113,0.556695090135076,2.2144453463363,43242.1964764712,2,0.285714285714286,0.541137222949827,0.94542658695666,1.2,13.4,13.4,0.425730930369034,0.853962853937384,0.170044440921905,0.238527212943941,1,0.333333333333333,0.612434556307081,0.537653087634453,0.483246075076108,0.556614311712331,"06_All_Systems_Discharge_Model - Harrison River - Aerial","Harrison River","Aerial","06_Specialized_System",6
